stable_gens,density,c,nSpecies,boardSize,dispersal,demes,alpha,bLim,maxDens,richness,gens,self
0.09175543858276568,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,17.0,339.0,0.0
0.09149712654153766,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,402.0,0.0
0.0894062001115867,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,10.0,530.0,0.0
0.09236403388818054,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,9.0,462.0,0.0
0.09123792184018988,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,524.0,0.0
0.09111962046600151,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,450.0,0.0
0.09158899657276695,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,457.0,0.0
0.09112829759307466,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,530.0,0.0
0.09058819223102975,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,456.0,0.0
0.09048569270193274,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,492.0,0.0
0.09161322967235414,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,549.0,0.0
0.09069418870928027,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,637.0,0.0
0.09023913932532139,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,804.0,0.0
0.09107063226538972,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,11.0,629.0,0.0
0.08912746321237038,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,478.0,0.0
0.10049466396202093,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,1.0
0.09902300943448793,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,63.0,863.0,1.0
0.1006889326287215,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,38.0,1164.0,1.0
0.10039170902225206,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,34.0,1563.0,1.0
0.09991413854171616,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,50.0,1276.0,1.0
0.0977375891030722,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,57.0,1030.0,1.0
0.09997756248116271,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,44.0,1181.0,1.0
0.09842207684147046,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,43.0,1252.0,1.0
0.098606491897251,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,54.0,1193.0,1.0
0.10004293760101053,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,30.0,1585.0,1.0
0.09938705206632797,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,61.0,1114.0,1.0
0.10086796188383347,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,42.0,1692.0,1.0
0.09769157661991994,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,55.0,1202.0,1.0
0.09990413649261323,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,1.0
0.10070501443305235,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,56.0,1028.0,1.0
0.09857548522276219,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,43.0,1804.0,1.0
0.09962889120257486,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,46.0,1698.0,1.0
0.09980694788045154,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,69.0,863.0,1.0
0.10074627182587384,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,1.0
0.09806293262403049,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,71.0,598.0,1.0
0.10250825317937293,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,390.0,1.0
0.10116421637721072,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,407.0,1.0
0.10273835649750145,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,638.0,1.0
0.10297917387886636,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,415.0,1.0
0.10017594353206957,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,436.0,1.0
0.10085902906084124,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,9.0,376.0,1.0
0.1021498627339579,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,474.0,1.0
0.10053858659595882,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,467.0,1.0
0.10274056152708952,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,526.0,1.0
0.10183826317576439,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,529.0,1.0
0.10279910872370772,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,456.0,1.0
0.10161498218223704,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,508.0,1.0
0.10231546073943257,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,596.0,1.0
0.1013115711049148,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,500.0,1.0
0.10212553881585239,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,544.0,1.0
0.101108849942377,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,406.0,1.0
0.10163104311233447,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,456.0,1.0
0.1030305806041179,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,740.0,1.0
0.09912161367133253,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,613.0,1.0
0.10087568813169205,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,409.0,1.0
0.09772779320182201,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,33.0,1309.0,1.0
0.09926443269056914,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,1.0
0.10040882831892538,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,24.0,1162.0,1.0
0.09923559234450692,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,30.0,1129.0,1.0
0.09953571280646384,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,38.0,1273.0,1.0
0.09936462928933502,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,23.0,906.0,1.0
0.10017344099288107,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,33.0,959.0,1.0
0.0987331686637428,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,43.0,1310.0,1.0
0.09891151201679095,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,44.0,972.0,1.0
0.09985717699107706,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,26.0,1232.0,1.0
0.10009408826485003,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,54.0,1182.0,1.0
0.09775425869060253,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,66.0,1004.0,1.0
0.0991187922737789,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,87.0,440.0,1.0
0.1000507372131197,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,90.0,339.0,1.0
0.09828245797604655,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,93.0,322.0,1.0
0.10001127597990069,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,67.0,822.0,1.0
0.09786603832039519,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,73.0,725.0,1.0
0.10146681780695264,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,43.0,1269.0,1.0
0.09872735657722831,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,75.0,511.0,1.0
0.0997318883065683,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,87.0,375.0,1.0
0.0928150332031162,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,573.0,1.0
0.09468442664620377,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,542.0,1.0
0.09283119972064824,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,9.0,451.0,1.0
0.09294619861761579,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,525.0,1.0
0.0954729936387521,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,498.0,1.0
0.09393630291558397,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,459.0,1.0
0.09328653986012093,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,443.0,1.0
0.09306385530202489,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,368.0,1.0
0.09489940920830535,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,464.0,1.0
0.0936389160975165,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,554.0,1.0
0.09361225447839715,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,686.0,1.0
0.09325580090897354,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,13.0,384.0,1.0
0.09241860827185998,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,520.0,1.0
0.09409896162991112,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,691.0,1.0
0.0945488854273683,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,2.0,681.0,1.0
0.09443406435163275,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,468.0,1.0
0.09267783964246583,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,469.0,1.0
0.09354988313304292,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,687.0,1.0
0.09239265763513965,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,427.0,1.0
0.09354483758484682,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,524.0,1.0
0.0866666939465355,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,86.0,401.0,2.0
0.08720158106339834,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,66.0,886.0,2.0
0.08722150367095165,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,67.0,767.0,2.0
0.08870857800223589,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,56.0,1101.0,2.0
0.08747177262584281,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,53.0,1040.0,2.0
0.08887716110393741,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,54.0,975.0,2.0
0.0882185293517171,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,73.0,803.0,2.0
0.08785264456621167,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,78.0,500.0,2.0
0.08854099168759735,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,62.0,858.0,2.0
0.08684389518442649,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,63.0,820.0,2.0
0.08780827305564975,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,64.0,994.0,2.0
0.08837182541375985,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,58.0,1201.0,2.0
0.08905856410328566,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,45.0,1024.0,2.0
0.0869394307131227,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,36.0,1372.0,2.0
0.08754694091056354,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,58.0,1224.0,2.0
0.08717832520314775,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,2.0
0.08647214893246309,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,2.0
0.0868631099951108,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,39.0,1042.0,2.0
0.08672551973198263,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,62.0,1088.0,2.0
0.08739363499838552,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,69.0,654.0,2.0
0.10063236882140092,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,554.0,2.0
0.09726340021478135,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,545.0,2.0
0.09980867357032562,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,562.0,2.0
0.09902811704297226,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,444.0,2.0
0.10024013946342775,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,492.0,2.0
0.0997011141788957,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,621.0,2.0
0.09891534410893389,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,559.0,2.0
0.09904783130685699,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,417.0,2.0
0.09747352630118188,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,563.0,2.0
0.09996382289160874,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,10.0,494.0,2.0
0.0985061233425577,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,523.0,2.0
0.09923590305162917,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,611.0,2.0
0.10047889659905786,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,702.0,2.0
0.09838036040868087,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,706.0,2.0
0.09969052154712205,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,514.0,2.0
0.09952142015300086,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,12.0,433.0,2.0
0.09801781777805679,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,583.0,2.0
0.09976152662953838,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,535.0,2.0
0.10008009011854885,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,559.0,2.0
0.1016050660126052,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,793.0,2.0
0.09250315428710755,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,38.0,1708.0,0.0
0.09293009976794213,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,34.0,1605.0,0.0
0.09357855630788288,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,66.0,812.0,0.0
0.09455143088545499,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,69.0,818.0,0.0
0.09255857766169685,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,87.0,367.0,0.0
0.09229613802852842,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,47.0,1201.0,0.0
0.09269662974269684,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,41.0,1494.0,0.0
0.09127246898602047,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,34.0,1788.0,0.0
0.0911278068025764,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,51.0,1222.0,0.0
0.09184892493952927,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,0.0
0.09186213916708702,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,47.0,1527.0,0.0
0.0935536349326226,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,69.0,585.0,0.0
0.09160175836357835,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,40.0,1349.0,0.0
0.09289895627030167,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,0.0
0.09227570053360047,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,68.0,912.0,0.0
0.09210890793938709,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,54.0,1195.0,0.0
0.09169740237202821,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,61.0,1233.0,0.0
0.09168659458881645,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,60.0,849.0,0.0
0.09462737191157837,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,43.0,1240.0,0.0
0.09174500716739127,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,72.0,575.0,0.0
0.09480904790399491,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,503.0,0.0
0.09484692985271932,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,2.0,598.0,0.0
0.09486295147353153,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,507.0,0.0
0.09512587806463584,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,544.0,0.0
0.09451436667832615,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,461.0,0.0
0.09553108908819645,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,481.0,0.0
0.0956533631500072,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,8.0,451.0,0.0
0.09550581261890982,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,2.0,524.0,0.0
0.09479795910885848,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,547.0,0.0
0.09581647556264324,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,10.0,338.0,0.0
0.09396904977514911,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,534.0,0.0
0.09407261385070388,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,518.0,0.0
0.09374256802483545,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,525.0,0.0
0.09291616102236035,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,503.0,0.0
0.0950553513833294,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,546.0,0.0
0.09406740857718048,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,606.0,0.0
0.09600216422870696,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,522.0,0.0
0.09508756553012444,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,9.0,647.0,0.0
0.09566246350247602,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,467.0,0.0
0.09497963494783739,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,4.0,482.0,0.0
0.10211466017695776,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,1.0
0.10318849327660962,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,1.0
0.1004488853394394,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,59.0,790.0,1.0
0.10155196362600327,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,1.0
0.10166174249020352,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,100.0,168.0,1.0
0.10300957850573719,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,55.0,835.0,1.0
0.10380741997097041,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,1.0
0.10281347077895826,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,99.0,232.0,1.0
0.10166393859579365,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,53.0,1015.0,1.0
0.10139276811887461,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,45.0,1447.0,1.0
0.10291525400220927,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,1.0
0.10202098912765893,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,51.0,1166.0,1.0
0.10243868706352538,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,46.0,1162.0,1.0
0.10333765284322467,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,57.0,908.0,1.0
0.1034252774543356,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,60.0,1016.0,1.0
0.10309609306698793,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,54.0,611.0,1.0
0.10358026395334619,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,1.0
0.10456865232017061,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,55.0,894.0,1.0
0.10158118607061549,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,55.0,965.0,1.0
0.10225546993109338,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,1.0
0.10674678692124001,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,697.0,1.0
0.10699486191906961,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,375.0,1.0
0.10540828953157308,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,492.0,1.0
0.106013634706631,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,564.0,1.0
0.1079650739260036,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,12.0,457.0,1.0
0.1067647514001885,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,9.0,556.0,1.0
0.10779182318313543,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,549.0,1.0
0.10630524272255637,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,723.0,1.0
0.10706222794806405,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,678.0,1.0
0.10439481679944466,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,507.0,1.0
0.10625696589571947,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,566.0,1.0
0.10529427714932428,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,726.0,1.0
0.10585794591492602,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,409.0,1.0
0.10481020502916838,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,566.0,1.0
0.10644358985659415,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,548.0,1.0
0.10502481630456711,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,2.0,716.0,1.0
0.1069821839182736,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,5.0,560.0,1.0
0.10606700854935189,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,7.0,512.0,1.0
0.10665321472517958,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,3.0,442.0,1.0
0.10597297387158908,0.8,0.9,100.0,500.0,0.1,1.0,1.0,5.0e6,200000.0,6.0,449.0,1.0
0.10145137023914043,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,63.0,1144.0,2.0
0.10318112823253048,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,104.0,2.0
0.1032100173185991,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,65.0,899.0,2.0
0.10197298045490456,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,52.0,1385.0,2.0
0.10173148089008154,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,101.0,103.0,2.0
0.10193567009426208,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,53.0,1379.0,2.0
0.10284596577933894,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,98.0,234.0,2.0
0.09995098068280092,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,65.0,919.0,2.0
0.10256967909747541,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,79.0,442.0,2.0
0.10262531144528912,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,54.0,1267.0,2.0
0.10201397010863125,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,46.0,1242.0,2.0
0.10259207743323154,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,71.0,795.0,2.0
0.10219246424236295,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,51.0,701.0,2.0
0.10108096865596146,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,67.0,733.0,2.0
0.10478823633545652,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,69.0,1008.0,2.0
0.10306810214209858,0.8,0.9,100.0,500.0,0.0,1.0,1.0,5.0e6,200000.0,72.0,868.0,2.0
