iteration,chain,sig,muy[1],muy[2],muy[3],sub1.mu[1],sub1.mu[2],sub1.mu[3],sub1.ν,sub2.mu[1],sub2.mu[2],sub2.mu[3],sub2.ν,sub3.mu[1],sub3.mu[2],sub3.mu[3],sub3.ν,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
2560,2,1.6438542204033717,11.53027339064061,14.112365868798461,13.31050525288691,-0.9822315811890403,-1.545539522265204,-0.36939172448225266,8.842483871480768,-1.108361945492652,1.0920214108481865,-0.7669532764629042,7.474975171631095,0.369907836724362,0.16746149555370893,0.699356953982776,12.065738993618597,-118.62377795859786,31.0,1.0,0.8367097241951469,-118.62377795859786,131.34201612380815,-2.355291969850697,3.0397312328276485,4.0,0.0,0.26454254554279416,0.26454254554279416
2561,2,0.8058620146618217,10.241857786940267,13.766108605254734,14.235955542490522,-0.2555115202748365,-1.1390507232553724,1.2366762003140317,9.294533276431745,-1.7229702338545185,0.6984145063669145,-2.248816816901974,9.734618011031884,-0.6672682726407633,-0.3584495976701373,0.04159780847620237,14.050777206267318,-117.10501586964327,31.0,1.0,0.7582964490598477,-117.10501586964327,125.95853075441752,0.20474811994237996,0.4721015104308748,5.0,0.0,0.26454254554279416,0.26454254554279416
2562,2,0.7793371736173749,10.098881063269571,12.395724802713138,13.835608650894487,-0.08767131051160462,-0.8840191482696156,1.581155732835167,7.808714057871561,0.9246845817549547,1.253949290517505,1.1473070866283017,9.935052266236509,0.48595695857323884,-0.11830548853028067,0.6350215313718054,12.959715770660154,-119.47637701417418,31.0,1.0,0.9740279857529048,-119.47637701417418,123.10991341315257,0.1244341005869245,-0.2594805994259133,5.0,0.0,0.26454254554279416,0.26454254554279416
2563,2,0.44588810584619487,9.86191476940617,13.253554101474528,13.289086677098206,-0.5672501086468975,-0.22519826231432977,2.0787105411894276,8.184342624712377,-1.82159013096582,1.31900976155241,-2.2591505717609763,10.442697359251076,0.638042046954257,-0.22565747244411405,2.409186863887164,10.519400468565513,-125.90084754423863,15.0,1.0,0.7640092862320123,-125.90084754423863,135.8718236468616,0.04916322109107796,0.6718656095321194,4.0,0.0,0.26454254554279416,0.26454254554279416
2564,2,0.7600069980213133,10.309593956929785,12.675548754578864,14.404501023259161,-0.7763488450270504,-1.496959591561712,0.8740010774425333,8.553136175682052,0.7559728921011759,0.30615163795761924,1.415941395187549,7.008507171901565,-1.5868391443911998,-1.669248445103136,-0.5580491108774855,10.694925620176326,-125.46562921358212,15.0,1.0,0.9766972140232587,-125.46562921358212,133.22640239646378,0.026461334493291133,-0.13185777317923453,4.0,0.0,0.26454254554279416,0.26454254554279416
2565,2,1.2882587562043895,10.812676107244897,12.509052881754222,14.892141229088326,-0.6219864675446826,-1.7751105456559453,0.35313978927204076,8.742881960900407,-0.605057835501186,1.5373371679608279,-0.23153059877350596,9.511328429348767,-1.0778632435415845,-1.1856274033032186,-0.752392992217886,11.447962064461901,-117.87865762232747,31.0,1.0,0.9534209945516127,-117.87865762232747,130.21383646490335,-0.8973454445399796,-1.0011367738591446,4.0,0.0,0.26454254554279416,0.26454254554279416
2566,2,1.2660706146236844,9.41005164280923,12.740714017871051,13.841039357829514,0.36687080526294635,0.4279221869407428,1.593980862063201,7.354998375939566,-0.2864497064021369,1.6996476707828243,-0.1793740567657072,10.870515586937012,-0.17458638699576332,-0.2058834488613098,0.3122988737576534,15.975358174722693,-118.38630173181033,47.0,1.0,0.5465204534668179,-118.38630173181033,124.56468441932593,1.0408435262796871,1.3470008809821508,5.0,0.0,0.26454254554279416,0.26454254554279416
2567,2,0.8920656210732801,9.853505155626902,13.24917451034555,13.648000152325043,0.7647451840101203,-1.0460954415723942,1.7951564632801078,11.95430565043612,-0.3124878626004174,0.33988687546443486,-1.0246308098635657,10.060792964396052,0.47742927228892806,-0.3186009920795049,0.4365931178399815,12.21497124295627,-118.4442180971357,15.0,1.0,1.0,-118.4442180971357,123.31332034040443,-0.25529069878326993,-0.7215202100805556,4.0,0.0,0.26454254554279416,0.26454254554279416
2568,2,1.5682810710929485,9.92925486447149,12.466301117258874,13.9181707389144,-0.07744452004324714,-0.3373724016798209,1.1669887751962738,9.859337784832714,0.06844632224251179,1.6589652004054676,0.21392369129037403,12.701107506729825,-0.4099374209978177,-0.22698183793690885,0.34483415364222497,15.714824133089827,-117.68991603148794,31.0,1.0,0.9977103877234411,-117.68991603148794,124.01309901177594,0.0030173452257145073,-0.8752903698187282,4.0,0.0,0.26454254554279416,0.26454254554279416
2569,2,1.335840400282405,9.637520284814956,11.906169425292601,13.678773196867683,0.06636386437374629,-0.48002120642856405,0.5983580716567967,10.00959102346888,0.1860753946743401,1.0114064987782183,0.0962856644613663,10.055916809100117,-0.08538187019240154,-0.37188348495090123,0.37082124368109226,14.31826993292916,-116.01076790204937,15.0,1.0,1.0,-116.01076790204937,121.73831527415963,-0.18294848231762728,-1.325571490841071,4.0,0.0,0.26454254554279416,0.26454254554279416
2570,2,0.7477765143581331,9.875971525454284,11.917856898141139,13.579799493120621,0.09241749958770873,-0.6788505992337495,2.3564187017949894,8.767249930971353,0.9212379118617849,3.140280918735651,0.4480895515623614,11.779891127900838,0.44680487634020327,-0.27462666343229997,0.7901886667291618,13.592229148510382,-120.44025810792087,15.0,1.0,0.7948643341034903,-120.44025810792087,125.28812363615693,0.017458724602946063,1.039792850509528,4.0,0.0,0.26454254554279416,0.26454254554279416
2571,2,2.249833865727179,9.265874510557573,11.36775291545422,14.429671582321145,0.1607684011983318,-0.27206388649138535,1.2936564384807272,8.883159445085854,0.4129665736344885,0.9964639946980096,0.46972284136749887,8.207080457251072,-0.1466828166094227,-0.7293203466860863,-0.23087317147143477,9.752207971362566,-120.12984285426711,31.0,1.0,0.7980605394793627,-120.12984285426711,128.60475821993725,0.34688625521263816,6.052338968504358,4.0,0.0,0.26454254554279416,0.26454254554279416
2572,2,0.8446556833701626,9.464839964535031,13.019412663152165,14.27389601551048,0.5963119158977374,0.029683239145395727,1.2725460383618903,6.749591636119622,-0.1510261787604989,1.178590062387377,0.007119706399569908,14.513432090702889,-0.10117610296577143,-1.5677689676444038,-0.6671485202312867,13.787725195194264,-121.16027464957554,47.0,1.0,0.926363435781841,-121.16027464957554,126.97235136919802,-0.4608266791445601,-2.740449732179016,5.0,0.0,0.26454254554279416,0.26454254554279416
2573,2,0.4634559855515375,10.176570005728255,12.925880911990824,13.574251230373621,-0.22506043108504983,-2.0027421038611544,0.9360909729575286,10.636103100686778,-0.4471685219583512,0.7397103742415196,-1.4968933810506246,5.86385784157792,-0.5583383252398357,0.0012542884666725262,1.4073091639105746,10.568267126169951,-121.89101096251078,15.0,1.0,0.9085405188779648,-121.89101096251078,130.68335226155287,0.034528787455940346,0.3779122846069072,4.0,0.0,0.26454254554279416,0.26454254554279416
2574,2,0.8801490328722207,10.254048089402449,14.137617333375754,13.678057551859524,-0.6171989685960861,-1.2790276690551154,0.9570447570276146,9.011603279200001,-1.1965620755362996,-0.28257327905812224,-1.150110580324282,10.757291555391898,-0.46552049698906306,0.4220448355427409,0.48920516027279076,13.301910730647965,-116.96588007762364,15.0,1.0,0.7494377597442806,-116.96588007762364,128.92662529528232,-0.38651399509632256,1.453008187743933,3.0,0.0,0.26454254554279416,0.26454254554279416
2575,2,0.9362446799298676,9.493053866256561,12.550816428500946,13.992648474384348,0.5781325066177023,-0.7648165899947212,1.9094887886356045,9.959897875269716,0.6392340814969687,1.6945456919522395,0.05750698098891287,10.17598650788661,-0.6057932029013865,-0.3737193512372074,0.2617790290466098,14.047002226915499,-115.61855910296748,31.0,1.0,0.8845498887455877,-115.61855910296748,124.2782466348427,0.022481706825587366,0.3950189975196565,5.0,0.0,0.26454254554279416,0.26454254554279416
2576,2,0.9912821739403971,10.360638999604136,12.544854124063908,13.057254157041273,-0.19410044966768336,-1.2467930584304927,0.8401278082201534,8.345986742262237,0.5839885402250804,1.6661998714077209,-0.22728204306703137,7.118405948701576,1.245344239651969,0.3966118814240959,0.7726169134878792,13.211563284397133,-116.70150117604604,31.0,1.0,0.8950725572508468,-116.70150117604604,125.75281177099676,-0.12204211402224985,0.24329945520976537,4.0,0.0,0.26454254554279416,0.26454254554279416
2577,2,0.7625425673398889,10.746903040071192,11.976904620761257,13.872651621590345,-0.8866811972130655,-2.1504274798472034,0.35999631255673764,10.198929674336714,0.26923726331851305,1.9099134655983858,0.43864993313017814,8.673045535230015,-0.12114926189454456,-1.2263334576689136,1.1672486627031406,7.274891641354525,-121.11900217290525,15.0,1.0,0.7555142280199685,-121.11900217290525,129.07508755179202,0.1551089860344348,0.5071996794154927,4.0,0.0,0.26454254554279416,0.26454254554279416
2578,2,0.6819417080575507,10.361497587108445,12.138005467172244,13.656934554542929,-0.6046401751384629,-1.270390021119714,0.6736409810610613,7.057497284813007,0.16756585557353754,1.9268025971936864,0.33150642163589494,10.378841805789035,0.8014658606476296,0.2097637184729963,0.822042132005882,11.309840519084261,-117.95244585295966,15.0,1.0,0.8528259964491732,-117.95244585295966,126.8686302325589,0.1978013612786924,0.3908692905979052,4.0,0.0,0.26454254554279416,0.26454254554279416
2579,2,1.087980953753258,10.374809875821176,13.112626068739607,13.62860247562996,-0.6182080852988002,-1.2308031663157308,0.5745866049874965,11.431007622040294,-0.2574859656765744,-0.030910849568062226,-0.5199294880227774,10.089732550976905,0.05493517906976955,0.10708821458277928,0.769073458952144,9.054977928323202,-116.22585725918124,15.0,1.0,0.9771878019922285,-116.22585725918124,123.93701212860506,-0.2226701784588414,-0.4499434150800994,4.0,0.0,0.26454254554279416,0.26454254554279416
2580,2,1.0173658790753142,9.882860208731605,13.055538218089238,14.329595110262204,0.22878520302685218,-1.002090802448551,1.225810711715536,7.149864352048549,-0.6581374091812187,1.6540540656970704,-0.5900562545945018,16.631598463145846,-0.005830236321307733,-0.9896303156103796,-0.3298505935933631,9.269454779832568,-118.51989088901321,15.0,1.0,0.8614105899624158,-118.51989088901321,126.10253168090617,0.15544312505554103,0.3947077502661216,4.0,0.0,0.26454254554279416,0.26454254554279416
2581,2,1.1261850984931476,8.988473569536641,13.981943126588003,13.855394650247396,0.8926270153559893,0.25120747872471244,1.6524468873922762,10.12268563215858,-1.0586700707867713,0.8091770423790972,-1.4518570135027513,4.401373842377189,0.595417726586114,-0.19867797713980534,0.4645927147488929,15.802855286632438,-120.4400917101268,15.0,1.0,0.9150724175808234,-120.4400917101268,127.74659431054407,0.010827159627012861,0.34457200396541054,4.0,0.0,0.26454254554279416,0.26454254554279416
2582,2,0.9527948549503801,9.352945962925759,13.954331529174985,13.78806329084498,0.3942457203570489,-0.6510375451787638,2.2146535158009097,8.278062726891276,-0.5887620169803917,0.8800002308484948,-1.2272207730733296,6.188277244585744,0.33687769774527637,-0.6100722339421426,-0.0600280718411184,12.475707382910771,-119.91358911316921,15.0,1.0,0.848161088681205,-119.91358911316921,127.82748086044737,0.2764875064404748,0.7952461224087983,4.0,0.0,0.26454254554279416,0.26454254554279416
2583,2,0.4211153012586988,10.091853477791833,13.012307266101683,13.771022561519633,-0.8741742453558812,-1.6488458213303188,-0.19140786426378553,6.78971916426153,0.06850190494934495,0.21373419114289954,-0.9624183637615882,8.757020057920196,-0.48514572121479416,-0.10332624390285303,1.019089593002401,11.093910214502777,-123.66776496940395,31.0,1.0,0.8150295284440288,-123.66776496940395,129.8285595449347,0.2872353678223192,0.4240599927838673,4.0,0.0,0.26454254554279416,0.26454254554279416
2584,2,0.17707372614893227,9.759116165303304,13.199962946323971,13.793101663986747,-0.9642399896113341,-0.948611128040089,1.4749668216620118,4.851163928094445,-0.9807237103940507,0.2506185887598257,-0.17648265794622447,7.634818380567217,0.16332056264176498,-1.79621847239589,-0.30093307115972123,15.61414103074592,-128.68473682184123,15.0,1.0,0.9464697275215237,-128.68473682184123,131.47905182237145,-0.029379272685531532,1.6243185173839265,4.0,0.0,0.26454254554279416,0.26454254554279416
2585,2,1.5858441626602213,9.531306899441644,12.594159652415067,12.564475094380963,0.27600015157435387,-0.6268881969273258,0.7683684441926234,5.904496181453973,-0.11714110193016777,1.4770888149643353,-0.6452357057224634,11.202305622343374,0.24099378666312243,0.6216644382164533,1.0015717013333154,12.396133405480166,-119.72861146157985,31.0,1.0,0.975203719268145,-119.72861146157985,136.38008436044262,-0.9732984092285903,-1.2799640876404226,4.0,0.0,0.26454254554279416,0.26454254554279416
2586,2,1.7527814662150605,10.347377478831264,14.56943886141664,14.155250186145658,-0.11672005022404333,-0.6798388315307589,0.2670908395057719,5.964515135453054,-0.9618404639706984,0.05401556004743546,-1.0657966857877068,5.26390474388834,-0.72744487418799,-0.261184613945191,0.22468488489623276,10.181870632121775,-118.9138295895596,47.0,1.0,0.96486396268012,-118.9138295895596,125.32280677261033,-0.2806254714028711,-0.45455033305773895,5.0,0.0,0.26454254554279416,0.26454254554279416
2587,2,0.6107820504645998,9.807677223577532,12.704530777282216,14.27115189855545,-0.17075655204189086,-0.9246371979717024,1.72959000303267,12.356089884354052,-0.1282752966080881,2.355706164354025,-0.41259458210595845,18.0719744620243,-0.30555627160218646,-0.019494521760770493,1.284020293097307,13.417177134459896,-123.33089282135535,15.0,1.0,0.7496626980122233,-123.33089282135535,127.20610921649045,0.5572100173738761,0.6150003390911678,4.0,0.0,0.26454254554279416,0.26454254554279416
2588,2,0.7517755003296764,10.073852703686226,12.41695676663923,13.274837399898932,0.528965511709456,-1.648700984110849,1.4195868946830341,8.990971859622135,-0.43596965716905756,1.7752614064245797,-0.5223564573125151,10.41500445987805,1.063339522611369,-0.2967755719901092,0.5313684907620052,13.808770975155758,-119.33100477450469,15.0,1.0,0.7186803022597956,-119.33100477450469,132.46222650216743,-0.07077856381027914,0.7239161002080152,4.0,0.0,0.26454254554279416,0.26454254554279416
2589,2,0.8371674062374984,10.109416953977398,13.10874119427164,13.286319239748828,-0.6903935020440926,-0.982153562050571,1.1543979988885962,10.748999857018694,-0.27099241019650383,1.7922463374487398,-0.3637768221173202,11.516629791626869,1.1651910610856664,0.5013349726132278,1.3227190606248858,16.361926697651455,-118.16122074830587,15.0,1.0,0.8523838043343817,-118.16122074830587,126.65484693426457,-0.1459172950385863,0.3476650497223659,3.0,0.0,0.26454254554279416,0.26454254554279416
2590,2,1.129974974620247,10.452657647321354,11.973142624098323,13.114924104274733,0.313487066150014,-0.8179730977712087,0.959361911626817,6.612641206940252,0.6524926447942287,1.620832196447461,0.47107665283635825,11.19734497835879,0.6274449518287583,0.5274106652271519,1.191741259369098,13.080231024937712,-119.02009076318672,31.0,1.0,0.5475478872574832,-119.02009076318672,128.18116206507182,0.8048815456048857,1.2875788098604204,4.0,0.0,0.26454254554279416,0.26454254554279416
2591,2,0.904063173505659,9.84679641798806,13.460208576278513,14.721057794796865,-0.20995176416587033,-1.1040596626483978,1.3657441436756281,9.288958580579203,-1.202606598223798,0.2422906577269235,-0.6495015219518343,12.143379407852542,-0.6869371016863076,-1.1825737945675336,-0.7102792314980291,13.194916672421597,-115.47923129214281,63.0,1.0,0.8755438892301755,-115.47923129214281,126.56340002408106,-0.996032013953652,-1.852596153253316,5.0,0.0,0.26454254554279416,0.26454254554279416
2592,2,1.122912315396905,9.886175159521654,11.953983384051053,12.874793739618834,-0.14997958226144942,-0.9570103004888487,0.7673420379072402,8.736398859504797,0.32090784591720306,0.8757818282474132,0.442272505031152,12.358435724643332,0.8938231511915052,0.3140408211305728,0.6588979929313137,18.589470234858492,-119.68769667464773,47.0,1.0,0.7203199125902617,-119.68769667464773,126.81776757701229,0.33081209192559413,1.1642721388629553,5.0,0.0,0.26454254554279416,0.26454254554279416
2593,2,1.21940049764857,10.113178911230824,13.810899430300736,14.96472915228216,-0.456253259985963,-0.2804585654346875,1.2132486406930467,8.693076780251333,-0.6789386401273372,0.5414788842989935,-0.9777428341622217,10.734751556507954,-0.3968906997423477,-1.1294272669113994,-0.12192721056556363,16.00225106560736,-119.09521657238298,63.0,1.0,0.9089914393023841,-119.09521657238298,126.08155513960098,-0.08336164600974882,1.7951055070523836,5.0,0.0,0.26454254554279416,0.26454254554279416
2594,2,0.7288637603201482,9.867462371682572,12.879361536167192,14.519220320885756,0.8661517019395573,-0.40868281767767767,1.3664416640803294,9.251004075635283,-0.6875851281866101,0.4312713869170391,-0.4975432964029734,8.860801213411573,-0.859808157992264,-0.4327592798826867,-0.2992111504324066,12.406275712980424,-119.50169810676127,31.0,1.0,0.9975271204335503,-119.50169810676127,123.1450254006819,0.05624674199108881,-0.6236178170833853,5.0,0.0,0.26454254554279416,0.26454254554279416
2595,2,0.7907363375803519,10.089539313754646,13.806906202953106,13.82766069822312,0.45405852645079997,-1.9017716806369187,1.7163889036030655,7.006174837667071,-1.2803585025763236,0.4373003036434619,-0.7214985396187719,11.278783388467252,-0.05689202711107212,-0.12642924248650578,0.5111705325493037,13.44503329197142,-119.51613611768897,31.0,1.0,0.9915793317598539,-119.51613611768897,125.09161359169737,0.016703557228623822,-0.36089499092453536,4.0,0.0,0.26454254554279416,0.26454254554279416
2596,2,0.7270958237207336,9.82623270689024,12.934017693916175,13.829855339774603,-0.26213199442886426,-0.28899288037035215,1.2260434265856106,7.6928292468585395,-0.6282398602858374,-0.2307823420518994,0.037481929371183116,8.489057583178122,1.1239762962856386,-0.968332290302776,-0.14904568390452128,10.125143098821656,-123.0699554725417,15.0,1.0,0.891636492664158,-123.0699554725417,130.3113930127808,0.04459658847017067,0.26030688846370253,4.0,0.0,0.26454254554279416,0.26454254554279416
2597,2,0.7650359622129075,9.376606794184896,13.536656934993317,13.802769755946011,1.3175658097640104,-0.6955712784282688,2.175270217484409,8.12785654068753,-0.5780709004323399,0.11239194960135121,-0.335599343758583,7.923486876945142,0.7376496290302921,-0.17791215606985797,0.269678530194863,13.200898466113697,-119.41819270100878,15.0,1.0,0.9983504267831526,-119.41819270100878,127.38296277527101,-0.1364013922916314,-0.23349776655628318,3.0,0.0,0.26454254554279416,0.26454254554279416
2598,2,0.5793906389941413,9.505391817906578,13.37603164437201,13.519836822410644,0.8756490124896964,-0.6167403241940552,2.6956015087041005,6.740817465291359,-0.9915178230912731,0.0330415712176846,0.10133419925730325,7.8977165797175,0.19911612246568075,0.025007401095738638,0.1378784445967828,23.610056535828207,-125.42020881906421,7.0,1.0,0.7962855681637893,-125.42020881906421,132.1650557806228,0.20839999801080467,0.4285729108014493,3.0,0.0,0.26454254554279416,0.26454254554279416
2599,2,0.7900481718228476,10.012769134457775,12.498529868589678,13.937759168438236,-0.4533567369651205,-1.1443086363061876,1.4311253468543166,11.345092955532202,-0.26729408208627,1.6599617429113225,0.19549878646191085,9.747971024405778,-0.31649774090739285,-0.6390882639145045,0.8208838144901551,8.605943376653263,-116.75654035450489,15.0,1.0,1.0,-116.75654035450489,129.5858946982081,-0.3018511383306759,-0.45487639261270374,4.0,0.0,0.26454254554279416,0.26454254554279416
2600,2,2.215597725460119,10.162759225214828,13.1884561826477,13.430818211772651,-0.3009023988124057,-0.5457226972035952,0.550579614321714,9.303793389418406,-0.3839654956575492,0.37907869574166614,-0.27935389738713756,7.307006895475326,0.3475084136437035,0.14955305301917626,0.13344296727285915,8.807406517884303,-114.28828406348174,31.0,1.0,0.9218789670964942,-114.28828406348174,122.5834843383142,-0.8699798567807733,-0.8699798567807733,4.0,0.0,0.26454254554279416,0.26454254554279416
2601,2,0.865957940410629,9.971266850889462,12.578435102820437,12.515809194122427,0.09435578070166642,-0.8197739268836595,1.2799494147899042,10.256257863048672,-0.35833665618018634,1.3079748087493388,-0.007299608913249302,13.365337854353658,1.0819437183967588,0.8649313429584892,2.1381390103030133,15.589446668567424,-117.14524905801242,15.0,1.0,0.39334580946580616,-117.14524905801242,125.56135681501868,0.5931954601645089,1.424281363123626,4.0,0.0,0.26454254554279416,0.26454254554279416
2602,2,0.9718556128015207,9.974153021404538,12.812623897319948,12.436875396611445,-0.3101655080803756,-1.5016809585332904,1.6743793319910079,6.903828581517967,0.18155076946401227,0.2133441017475137,-0.26725804231097594,14.08565821009621,0.7111302922902516,1.050653838823479,2.147544415164643,14.793560567006706,-124.65337384107418,15.0,1.0,0.510330008038812,-124.65337384107418,132.4166582012309,0.64696162134004,1.0460392807444805,4.0,0.0,0.26454254554279416,0.26454254554279416
2603,2,1.2944608395229262,10.00792896725291,13.767559616556198,13.299138673597156,0.10776296773430563,-0.8868207627162126,0.5540738229263926,8.115890857336586,-1.2884180042138509,1.3382796418470746,-1.2103916908781986,4.498182969163119,0.8160185600109582,0.2902200341839232,0.308956260250424,16.0532936543127,-121.83274536605316,31.0,1.0,0.9875646156589816,-121.83274536605316,134.02919023866193,-0.4578810972325016,-0.5602358182065927,4.0,0.0,0.26454254554279416,0.26454254554279416
2604,2,0.715977238740168,10.2196522747333,14.000153041661395,13.518777846962111,0.15737592861505162,-1.2705385278735541,0.8324973977393549,8.215456733112166,-0.958832584748552,1.1225353603868098,-2.0385305161382807,5.814431440579264,0.06091175902762752,0.4401096851030115,1.1075504289319622,16.400259600597707,-120.7473607311808,15.0,1.0,0.9616852551949294,-120.7473607311808,129.35285087236608,0.07002576714282327,-0.44455979663848666,4.0,0.0,0.26454254554279416,0.26454254554279416
2605,2,0.853155922726916,9.69144556890395,13.431710655471427,13.431106594191496,0.32595797177236985,-0.536162806631566,1.5812227891449786,9.448543864588448,-0.8168068539653515,0.3191534401163537,-1.9996454022411418,12.237000274478357,0.3492489197564447,0.5381270715242423,0.9112396396939856,17.33597159751272,-116.99646000556287,15.0,1.0,0.8320550567187458,-116.99646000556287,128.12601159370618,-0.6894181594370821,0.8788978475284921,4.0,0.0,0.26454254554279416,0.26454254554279416
2606,2,0.9328997106533851,9.869913406194994,13.824238736994962,13.3085751771118,0.3248248590029741,-1.348577483404767,1.0278485228358183,10.974920446057215,-1.0690478868179145,0.4669261357838142,-0.9908796480275096,13.529031228636153,0.17386957369100176,0.3864796260780947,0.6652507006549421,14.438720849587348,-117.13719798888219,15.0,1.0,0.7484638713296057,-117.13719798888219,123.78779212910572,0.23432372190558226,0.642484025241373,4.0,0.0,0.26454254554279416,0.26454254554279416
2607,2,0.7749861286668095,9.857744118659056,13.954354898700648,13.34550722493035,0.24675623207309202,-1.2041240479205126,0.9755948637033603,11.928122618818275,-0.8930467265136448,0.5899971772705495,-1.02829261855528,15.42366462308481,0.29616416184997846,0.6409304373001744,0.5634860874666476,14.446109733682398,-121.8347219317202,7.0,1.0,0.7487765066271651,-121.8347219317202,127.01133677852323,0.763612246935125,0.763612246935125,3.0,0.0,0.26454254554279416,0.26454254554279416
2608,2,0.8173579909102364,10.637975397388788,11.684700212595713,13.594124605638822,-0.6838927072363752,-1.6318713373310907,0.31355292691939585,6.046783476136273,0.1862681559467797,1.8518909878424363,0.4215467013235912,4.859299061369387,-0.009278408776652675,0.0874994621339622,0.7047096935218493,11.839194332425715,-121.0349971961681,31.0,1.0,0.9830620896594927,-121.0349971961681,128.6741889395048,-0.25521707790204573,-0.9965766741222808,4.0,0.0,0.26454254554279416,0.26454254554279416
2609,2,0.7993754155614929,9.374013804321029,12.094952266385148,13.625692810527383,0.4507298464503474,-0.6641891703131598,1.8877500307085147,9.370512795380565,0.5139245731404729,1.7630608763707072,-0.038545666494205905,16.266434358259367,0.2508953523356992,-0.29388096364509164,0.5095323724653977,12.750985246981951,-117.75003309549751,31.0,1.0,0.9137631147027548,-117.75003309549751,127.30297307850668,0.05305519757862953,1.3689228700154672,4.0,0.0,0.26454254554279416,0.26454254554279416
2610,2,1.8504305594525845,11.387159297206674,14.354781739867839,15.0258675873983,-0.8091757190815256,-1.081457235909431,-0.31778396530293584,9.035930234229864,-0.47632197887773176,-0.18514920139900953,-0.8023204736014755,6.1605373952217946,-0.3222305993799188,-0.9068191749858849,-0.31764653081392596,12.998895616893742,-116.58664035488775,31.0,1.0,0.5215211786249739,-116.58664035488775,123.05362943893378,0.009558208532979506,68.65578481070524,4.0,0.0,0.26454254554279416,0.26454254554279416
2611,2,1.467863122464437,11.438057665124168,13.635713703157368,14.27238389992044,-1.0419885721025022,-1.375457680262482,-0.09218564197227569,8.479102782331664,-1.0910243908860096,0.08218883385425942,-0.8673806788096935,9.149343622528782,-0.7025175718305363,-0.40718525324564525,0.05704610435694739,11.602062667272156,-114.71719255829058,15.0,1.0,0.3652762741614948,-114.71719255829058,120.23501891117387,-0.07233371948079537,2.8609973589908435,4.0,0.0,0.26454254554279416,0.26454254554279416
2612,2,1.467863122464437,11.438057665124168,13.635713703157368,14.27238389992044,-1.0419885721025022,-1.375457680262482,-0.09218564197227569,8.479102782331664,-1.0910243908860096,0.08218883385425942,-0.8673806788096935,9.149343622528782,-0.7025175718305363,-0.40718525324564525,0.05704610435694739,11.602062667272156,-114.71719255829058,15.0,1.0,0.13380948720236224,-114.71719255829058,123.25385775284865,0.0,7.19677434685029,4.0,0.0,0.26454254554279416,0.26454254554279416
2613,2,1.0286223056892247,10.438201474183535,13.322808063894813,13.640368889271024,0.06303243605166953,-1.3676874921872122,0.9356875808539862,8.229853411537972,-0.9832872619054609,0.44315988113057175,-0.622097188472126,10.786149351222482,-0.07738786883809742,0.08271548293528504,0.8196683808379462,15.945056652803947,-114.78065196336185,47.0,1.0,0.6964708626039716,-114.78065196336185,120.57823557771404,0.305073967775229,0.8456802826177068,5.0,0.0,0.26454254554279416,0.26454254554279416
2614,2,0.9254650905788564,10.452139516842339,13.42297871937418,13.557419999579908,-0.20158110192611994,-1.263868022736279,1.2835734940214556,7.973931484386314,-0.9381242117531249,0.7060499964271638,-0.5083447790908943,10.417808884025842,0.16851127535099183,0.11978133942136718,0.6377939424846059,14.672164318949523,-115.12115336044154,7.0,1.0,0.7998887818561572,-115.12115336044154,122.59012157321163,0.26816148899513337,0.521926275714435,3.0,0.0,0.26454254554279416,0.26454254554279416
2615,2,1.658601347229389,9.502773072047592,13.15937423248121,14.894341933340527,0.4550202592871141,-0.5350229288764766,1.4561219585493241,9.695190935854995,-0.38338537765292435,0.46357938133653864,-0.653717718091653,9.025127640569464,-0.8337324298925038,-0.8117345451667651,0.04276127125244707,11.67479217216573,-117.43952025631668,31.0,1.0,0.9009653683771625,-117.43952025631668,120.1813499440454,0.653535832264879,-0.8012128693728471,5.0,0.0,0.26454254554279416,0.26454254554279416
2616,2,0.7612869009343632,9.824054009250519,12.739712475506035,14.463710824437532,0.4682843204488553,-0.9642115659114437,1.9112075157536594,8.865718224376195,-0.5410726601461442,0.7211775243095617,-0.23105380942689754,4.656360135568812,-0.3560095995019076,-0.7246943651929653,-0.3485011060024402,11.193611843443211,-118.86331960927775,15.0,1.0,0.9130544503334953,-118.86331960927775,126.77469475580193,-0.16828497207812632,-0.6369758109062076,4.0,0.0,0.26454254554279416,0.26454254554279416
2617,2,1.0373456841334971,8.877102165631275,12.466142681872384,14.599861374442375,0.6633060707500352,0.22033289446161464,2.312232426461922,8.9995892561003,-0.8995721078412637,1.8677475451466972,-0.7280570567550755,12.129390308858156,-0.9721475064223857,-1.2000641507997507,-0.05910432018508924,17.638979576713453,-121.44391361553997,15.0,1.0,0.9264471843773232,-121.44391361553997,129.7717822944703,0.08586288155052557,0.26623694501557793,4.0,0.0,0.26454254554279416,0.26454254554279416
2618,2,1.145162322466578,10.786594306049706,13.75567789668332,13.810250893754374,-0.595916556283556,-1.514202518645438,0.026903031211169992,8.73946102235735,-1.0558581494984842,1.3787906672746266,-0.6858594251539637,5.765806692710757,-0.2689425168415686,-0.5792036993086707,0.5554986354356913,8.216662996361858,-119.9318565629864,15.0,1.0,1.0,-119.9318565629864,127.37500412556719,-0.2469471571705384,-0.5053526742786829,4.0,0.0,0.26454254554279416,0.26454254554279416
