iteration,chain,p[1],p[2],p[3],dh,d[1],d[2],d[3],"c[1,1]","c[2,1]","c[3,1]","c[1,2]","c[2,2]","c[3,2]","c[1,3]","c[2,3]","c[3,3]",lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
2148,3,0.5738231448562116,0.6005003651816813,0.5893397772918686,0.032622534303197406,0.06264008144513473,0.037957462779778996,0.034584501016040665,0.6025194924155832,0.5494473076644971,0.5516159289725137,0.6518593532268397,0.5843414050230611,0.6476535467126948,0.5744493587956512,0.6206054681603087,0.5537395733070765,112.87197492846789,7.0,1.0,0.9906522589360297,112.87197492846789,-108.33070557146326,-0.14171830254561257,-0.2957952965782624,3.0,0.0,0.46998407597610486,0.46998407597610486
2149,3,0.5790287012727189,0.6763268387087279,0.5987915409694569,0.05908304640005702,0.0946704069965435,0.03279564888878279,0.04349804295960942,0.5630297204113583,0.5711517458974428,0.5181896383344667,0.6556410938537861,0.5537733225746813,0.6546679558663991,0.5679158294155932,0.6059928951221885,0.5668168801867256,106.91400506479947,7.0,1.0,0.6664862444217341,106.91400506479947,-101.37955926227677,0.4332989421632618,0.5811000324105464,3.0,0.0,0.46998407597610486,0.46998407597610486
2150,3,0.5326588605911619,0.5915745969393578,0.5701212485648149,0.030967604655855217,0.07494400203383035,0.03435121433744778,0.03316190779538494,0.5865301863014849,0.5357671212517071,0.5218476988501872,0.6265137912932907,0.5830646264786491,0.6432920657081493,0.5823344481012663,0.5906925986008952,0.5377911003446941,114.12038136849884,7.0,1.0,0.8775767229054345,114.12038136849884,-103.35773168053849,-1.0149497148747741,1.5444798592550342,3.0,0.0,0.46998407597610486,0.46998407597610486
2151,3,0.5534805385779719,0.6298620638977801,0.5577820403229125,0.03601351720877845,0.0681277494262892,0.048453991135693174,0.043084120535228414,0.5888184970220979,0.5663150750030445,0.5500495835378149,0.6508352121306747,0.5870130023369051,0.6723018653286884,0.5652538655243711,0.6217890713394522,0.5666916584863091,110.22854218886634,7.0,1.0,0.7123970760879003,110.22854218886634,-105.4021344315657,0.45232933225690886,0.5420435258638889,3.0,0.0,0.46998407597610486,0.46998407597610486
2152,3,0.514899212523346,0.6460033304988237,0.5775124137150691,0.029447042144428323,0.0785038124492928,0.06285804556864451,0.04495186576690733,0.5475592323997927,0.5244347255302504,0.5126897122588848,0.6425274764323209,0.6016450326857297,0.6848785588557647,0.5752350492229292,0.5824260955489731,0.533662748148757,108.16435382928617,15.0,1.0,0.9460104897971251,108.16435382928617,-101.88378506441191,-0.18262297024412533,-0.3820424575323784,3.0,0.0,0.46998407597610486,0.46998407597610486
2153,3,0.5443812695739937,0.6559290386564037,0.6010322092193485,0.04295968625592355,0.06542807063890765,0.03435389147513836,0.03569651405847825,0.6297363801503362,0.5624630140595958,0.5158609166333531,0.6613335563046506,0.5697640331348093,0.643354702338031,0.5675139866280781,0.6140637376153467,0.5653004612469444,109.78089261185457,15.0,1.0,0.653538341111043,109.78089261185457,-95.8848353708676,0.1836436801805803,0.7471331333565558,3.0,0.0,0.46998407597610486,0.46998407597610486
2154,3,0.571679261070999,0.6699644323143381,0.5736242806530399,0.058457739250139126,0.06681267696090655,0.03100308838477006,0.03647922894941787,0.6167624289793852,0.5482171778017225,0.5070618573889758,0.651995467569253,0.5933576073296218,0.6516835760148365,0.5580830578309746,0.6198340519421491,0.5652979402450425,109.44894742787415,7.0,1.0,0.48373800669451317,109.44894742787415,-95.43883716688462,0.36650632744886025,0.947040799376694,3.0,0.0,0.46998407597610486,0.46998407597610486
2155,3,0.5774270343257817,0.6160786486909438,0.5586178349668683,0.03717180813449548,0.07860069323910822,0.03784293269486387,0.0413339768065725,0.5930004651519035,0.5358812112918603,0.5195398767917618,0.6305499571964995,0.5637778345447967,0.6579103241092064,0.5697742520740101,0.6051862423004992,0.5400536843335922,114.72779832277136,7.0,1.0,1.0,114.72779832277136,-107.32887551993662,-0.3312913170145606,-0.4390672627334169,3.0,0.0,0.46998407597610486,0.46998407597610486
2156,3,0.5246024395713542,0.6276139710680455,0.5900219998774056,0.03216959503157691,0.05287056014951701,0.03390784401167231,0.03686624403691506,0.5795934790180995,0.5424107444828844,0.5018890268118548,0.6491078995026236,0.5673850439710431,0.6527843231721231,0.5791374395497485,0.6050804433256116,0.5422676892783445,115.33685164219054,7.0,1.0,0.8930960311406894,115.33685164219054,-110.64489711567293,-0.16975320263355798,0.33044962818655677,3.0,0.0,0.46998407597610486,0.46998407597610486
2157,3,0.5804086464783661,0.6118187564690436,0.5672715398785828,0.04707808163580038,0.07575406546538126,0.02815828527781209,0.03675845929741037,0.583746798140149,0.5426747132395419,0.5387576894635351,0.6349600167881956,0.5721402967622576,0.6586619677986765,0.5623522537409738,0.5984890002202738,0.5488777067087056,113.89355952521787,7.0,1.0,0.8480264074195147,113.89355952521787,-110.37740935225916,0.21327172182535037,0.27015073040374205,3.0,0.0,0.46998407597610486,0.46998407597610486
2158,3,0.5555941869630596,0.6386872610395729,0.6037359029493161,0.04665681744963244,0.06728304601040072,0.0426296998651779,0.03887779561629822,0.6030787005242204,0.5307457856486503,0.49795228266117286,0.6350543143414656,0.546468815257874,0.6636056972962764,0.552705989314995,0.6064341608818768,0.5557154618446096,112.30204789664982,7.0,1.0,0.8485069123264731,112.30204789664982,-108.11686340481963,0.19083938655290922,0.3517976834208696,3.0,0.0,0.46998407597610486,0.46998407597610486
2159,3,0.5272125930244014,0.6048698483210284,0.4790010953901696,0.08308910181503786,0.07239584933736996,0.032215366916495895,0.04077674876333251,0.5561937999986799,0.5240641825985727,0.5355389535817358,0.6395649662172566,0.5814436836469181,0.6407413596216053,0.5968304705249583,0.6067403129536542,0.5501411901772909,106.30273202615315,7.0,1.0,0.6939744701424521,106.30273202615315,-101.20040285698676,0.46679993393635755,0.7432807202435043,3.0,0.0,0.46998407597610486,0.46998407597610486
2160,3,0.5376481963680971,0.624515429867546,0.5301239435737508,0.05165512650748709,0.07230729663535648,0.0286618628429039,0.02919310473477053,0.5854310450584432,0.5200969929984542,0.4870753347455729,0.633106000672585,0.5586135715818128,0.6690319698574893,0.5721305886206437,0.617715137328386,0.5283292477753099,110.5800997410777,7.0,1.0,0.9688963527738237,110.5800997410777,-100.82633129018004,-0.23051934322811007,-0.3471506437067262,3.0,0.0,0.46998407597610486,0.46998407597610486
2161,3,0.5307618549733308,0.5949515773245841,0.6001489718158508,0.0375605813886502,0.07286357708779925,0.03590445841201777,0.037512474304700394,0.5906509535345786,0.5277599410708671,0.5030053284810467,0.6351651821525424,0.5739500700541438,0.637384384120326,0.5968357022200512,0.5875645427067645,0.5495892204094484,113.58765888693019,7.0,1.0,0.9783490722724739,113.58765888693019,-106.00455910813513,-0.13776423291558615,-0.45650007531961023,3.0,0.0,0.46998407597610486,0.46998407597610486
2162,3,0.5694520720008139,0.6581118921033752,0.6366371315043982,0.0706262816131848,0.056827820846489706,0.03390011569361827,0.030268870765777528,0.572327354814612,0.5319940127910573,0.5305600736484436,0.6528422151590997,0.552168641948607,0.647795971150088,0.5754880115785636,0.6220714133413714,0.5344725845842939,109.30124371823567,7.0,1.0,0.5488319576314991,109.30124371823567,-101.85258468566668,0.4307899847079426,0.9767508595919452,3.0,0.0,0.46998407597610486,0.46998407597610486
2163,3,0.6298708610463397,0.6727430003952846,0.6448318815038825,0.16116130676777043,0.07608400406918593,0.04665058193389162,0.0488322587906468,0.5713315784280807,0.5465761037395429,0.5129114452536034,0.6369262733044307,0.5513857196773219,0.619494395414268,0.5917267098211831,0.5800617778998115,0.5643267433296523,100.21642108086104,7.0,1.0,0.719295898042944,100.21642108086104,-94.60181303253168,0.40032936873700464,0.4955706748120008,3.0,0.0,0.46998407597610486,0.46998407597610486
2164,3,0.6581947168987234,0.6749126122999966,0.6075392753006417,0.06123451373737744,0.06973162956848102,0.048371345742172826,0.04625202937005641,0.5998847576784507,0.5360435634329761,0.5255218110213213,0.6136829950463164,0.5676673402809085,0.6433797499402797,0.596090758368207,0.6051565321569358,0.5730811688375967,103.8827835066116,7.0,1.0,1.0,103.8827835066116,-96.1358313199769,-0.0851545257014692,-0.5416705201067629,3.0,0.0,0.46998407597610486,0.46998407597610486
2165,3,0.5456655352406709,0.7039371813809375,0.658864903481939,0.14644147033250512,0.06954722055977892,0.03496715254491457,0.031212720369107803,0.6107785432291192,0.5224745806808858,0.49967533432809713,0.6395157658447068,0.5504933129782245,0.6625094548029051,0.5659350005043082,0.6170688489589644,0.5298647077947906,106.17387532682575,7.0,1.0,0.9151378559686594,106.17387532682575,-95.41120102519811,-0.1484031386723217,0.3346428621389066,3.0,0.0,0.46998407597610486,0.46998407597610486
2166,3,0.533677520154018,0.5813438637009904,0.5508101946801827,0.032336099242064605,0.06346752986884406,0.04069957535040919,0.046871316953339945,0.5644022267817371,0.5542594213156193,0.5306584029572085,0.6471105349193383,0.5789053773810708,0.6428835940815637,0.5895045372230581,0.6055982450640383,0.5591572554361378,110.88393323350739,7.0,1.0,0.967810082248349,110.88393323350739,-103.04655082996904,-1.1084828082140064,-1.1084828082140064,3.0,0.0,0.46998407597610486,0.46998407597610486
2167,3,0.5378161773996881,0.5949120665281553,0.6557872584293662,0.08625432906161057,0.06746558671516087,0.039441161506586234,0.033959969654731345,0.6088538938180302,0.517131598198276,0.48274889098909074,0.6306819497028943,0.5514478499390816,0.6561337678472662,0.577006239364935,0.6054917026414519,0.5320873307261885,109.04970277684468,7.0,1.0,1.0,109.04970277684468,-101.46381103658689,-0.34773690592278683,-0.5143074995026211,3.0,0.0,0.46998407597610486,0.46998407597610486
2168,3,0.5388307837501793,0.6649292802265658,0.5610356871844905,0.029964530191501634,0.06245015103393111,0.039528857753162144,0.0371827478936943,0.5723111095334411,0.5108835600013304,0.5246667588793755,0.6378811027757986,0.599244354196129,0.6609950955962922,0.5901419815788821,0.6131177869492531,0.5624037330223979,111.10965057135962,7.0,1.0,0.9396856916268554,111.10965057135962,-103.26603573045091,-0.3742703433560166,-0.870609387770358,3.0,0.0,0.46998407597610486,0.46998407597610486
2169,3,0.5741812506912585,0.6494768293391795,0.5677749607407669,0.044738272515936685,0.073501387527565,0.03634775214580858,0.03129296116026289,0.5762718171627356,0.5293637016200785,0.5295163856002513,0.6552665582380157,0.586231612605716,0.6687148412048477,0.5875591067043463,0.6285217653325993,0.5446437994651876,111.71511939429388,7.0,1.0,0.4384284588070881,111.71511939429388,-101.64395759324454,0.5635753447177052,1.4157760161043313,3.0,0.0,0.46998407597610486,0.46998407597610486
2170,3,0.4910761925955107,0.6048915090824626,0.5728668421362753,0.05844755012112226,0.06604909186809367,0.03403504319151333,0.04261768594045304,0.5789556300610342,0.5521255359065385,0.4776419914107418,0.6299810904117369,0.5531051010342037,0.6461243781960513,0.549888963842042,0.5739572042171596,0.5439614078473894,109.37993518980575,7.0,1.0,0.9146986542922821,109.37993518980575,-102.87780388620317,0.15153398114476602,0.1765515268807576,3.0,0.0,0.46998407597610486,0.46998407597610486
2171,3,0.5883486689487704,0.614693102596789,0.5941690945726351,0.02767098148427359,0.06368708251792106,0.056601140634004475,0.05109551547484469,0.5885329914064923,0.525805670567113,0.5511730828876246,0.6189408577426792,0.5837421733904181,0.6571948274049145,0.5744364516777509,0.6504053930744546,0.5765654172832021,104.23806195185787,7.0,1.0,0.9206637675573407,104.23806195185787,-97.70539763584448,0.29789437936216245,0.29789437936216245,3.0,0.0,0.46998407597610486,0.46998407597610486
2172,3,0.48110745860674614,0.6444412081795822,0.6105993173507033,0.05190703410250085,0.07275671845172757,0.0377795710529517,0.03929808614626649,0.5688095062680755,0.5177659647840419,0.5049994435642998,0.6466775830923608,0.5898656137543901,0.6649545418441004,0.5805315158290698,0.6060600617670956,0.5663651226519514,111.4172153909857,7.0,1.0,1.0,111.4172153909857,-99.40217380231198,-0.3842680328716028,-0.4128754634287475,3.0,0.0,0.46998407597610486,0.46998407597610486
2173,3,0.5377500915674478,0.5798649207703291,0.5453353162578972,0.04824908422980185,0.07522107581142345,0.036459891937741455,0.028011152364625837,0.6071206193699986,0.5044065180748684,0.47951863295792574,0.641785331818018,0.582239886275372,0.6305610561763187,0.5768982720810429,0.6123085468139059,0.5493137509142217,108.38305875801314,7.0,1.0,0.7811377886892767,108.38305875801314,-101.55335217381533,0.14659261103624033,0.3692980029440349,3.0,0.0,0.46998407597610486,0.46998407597610486
2174,3,0.5871563839819044,0.6143906754898703,0.5995902641861286,0.05727682696503897,0.08171563302723431,0.038391397017965574,0.05042564607617949,0.5846687464331596,0.5220895273685298,0.5354990046377133,0.6385783275688929,0.562561763261857,0.6574440171064114,0.5716360215252558,0.5870340830369062,0.5524166834537306,110.45845618467578,7.0,1.0,0.9669231453175063,110.45845618467578,-103.12591511958625,-0.008980556841095222,-0.3019654620734684,3.0,0.0,0.46998407597610486,0.46998407597610486
2175,3,0.5683447009107143,0.6065229009717993,0.517037004289822,0.041852165342064936,0.08854023941673526,0.028090771477606795,0.03409072717225761,0.6034553300812144,0.5472493790224644,0.5525867834155149,0.6428155432514379,0.5570145305551915,0.6614765520606956,0.57425528930986,0.6001412874843505,0.5373090077854963,109.13333950245698,7.0,1.0,0.9720613639918072,109.13333950245698,-103.33615592961998,-0.014601433255592156,-0.13132459651704664,3.0,0.0,0.46998407597610486,0.46998407597610486
2176,3,0.5672359626933907,0.624821019403739,0.5412002092229238,0.03786959233937112,0.07725028152903816,0.029489230194478855,0.03758316313100652,0.6028412345669788,0.5313315246468535,0.5576022085050673,0.6457471281329046,0.5519744970825207,0.6520546502265225,0.5721360901777583,0.6079876095525967,0.5468114439836502,111.56872701530257,7.0,1.0,0.9221569182625541,111.56872701530257,-100.67162671431548,-0.14116365984494905,0.2838651909535628,3.0,0.0,0.46998407597610486,0.46998407597610486
2177,3,0.5939892385272884,0.6285872125264406,0.5690266949705243,0.0350447978386331,0.07835532077807128,0.04053732990702629,0.030577229735643783,0.6137396280941418,0.5346591330395188,0.5496803207377857,0.6464413739557523,0.5899564009693863,0.6554278178074611,0.5628032697077989,0.594329287624849,0.538409147249295,111.09116960367243,7.0,1.0,0.8769397994867152,111.09116960367243,-105.1255130354484,0.15674084879915995,0.33150589413993714,3.0,0.0,0.46998407597610486,0.46998407597610486
2178,3,0.5101409713774946,0.6146009832869818,0.5935635364805487,0.04128710988516232,0.06254966984594414,0.03646548511869347,0.04712786339751285,0.5533549534716762,0.5449071616707648,0.47644342069119683,0.6252580728916703,0.5578960764290358,0.6476833028139569,0.5929244031282372,0.6048472566897174,0.5724417214234774,110.93696405555356,7.0,1.0,0.8845017073255708,110.93696405555356,-101.91119736131537,0.0582970022085334,0.2350006946049632,3.0,0.0,0.46998407597610486,0.46998407597610486
2179,3,0.5237548287506418,0.6041032422668011,0.5844624196160836,0.038872619172170796,0.06216266043575253,0.03728749662353881,0.05269939822380373,0.5573079641288043,0.5425653951022119,0.468221852595717,0.6247656846163636,0.5647094568711444,0.6409800696078262,0.5857623370882327,0.6018562537113648,0.5749440196215304,109.9184687435107,7.0,1.0,0.9900583005578023,109.9184687435107,-106.87625618903598,0.0721319676859764,-0.319309479663346,3.0,0.0,0.46998407597610486,0.46998407597610486
2180,3,0.5234195792472496,0.6298015355508859,0.6033098846179771,0.03537279614643367,0.06931119075607832,0.047436236455078815,0.04226572952765706,0.581692139212573,0.5307842822696173,0.5223400703407767,0.651250396236955,0.5976616767483033,0.6616419597129882,0.6017962927608451,0.6209904208104338,0.5517420948824638,112.76576560519192,7.0,1.0,0.9786297304621429,112.76576560519192,-104.970565760456,-0.11061868813004594,-0.21246913717186544,3.0,0.0,0.46998407597610486,0.46998407597610486
2181,3,0.532914749321419,0.6175603601288527,0.5529338326693425,0.030774679887082962,0.058736882544345385,0.04339213313365667,0.04263766986636777,0.577737132369573,0.5528232167897853,0.5260867321836268,0.6449189911021563,0.5860229818328574,0.6474420194541355,0.5379142495048395,0.5739463406277647,0.5489979662922078,112.31885158865907,15.0,1.0,0.9456499718379983,112.31885158865907,-105.51605860870441,0.059039769541996634,0.22308283772071036,3.0,0.0,0.46998407597610486,0.46998407597610486
2182,3,0.5766121394943223,0.6633574864313977,0.5656733604651355,0.04462482903123909,0.06997859188937287,0.026120399560875456,0.04353066780499443,0.5832841670085429,0.5348311205323892,0.5181955315796217,0.6507997812639463,0.5820724152969442,0.6473512951699334,0.534930526359659,0.6434148401107481,0.5558151134120413,106.25406065346003,7.0,1.0,0.7176517195466844,106.25406065346003,-98.81181655791747,0.5299014913429119,0.6981948666109901,3.0,0.0,0.46998407597610486,0.46998407597610486
2183,3,0.6033563302374936,0.5448895904126494,0.599764405378519,0.07936863200937562,0.06181330282317792,0.04714683701677431,0.04427454094943618,0.6072587646400491,0.5085364112959899,0.5236054841415014,0.6298806600900547,0.5483136687210961,0.6589558961897733,0.6039609924380083,0.5930052476165986,0.5668190964353421,105.46173583129996,7.0,1.0,0.9564529078698649,105.46173583129996,-98.03368045720903,0.024965427248105243,-0.2147949095815136,3.0,0.0,0.46998407597610486,0.46998407597610486
2184,3,0.5469037156139918,0.5633729906083349,0.6015110748762117,0.09161149537743683,0.0671196184496459,0.05434184047229483,0.042316272156740185,0.6372471593894787,0.5371158367020635,0.4789422769591912,0.6252668639540473,0.5595064847320771,0.6457914854000577,0.5618581782713935,0.6280792457443615,0.5823309654071874,102.19420061087247,7.0,1.0,0.8278105852121224,102.19420061087247,-94.77208765788157,0.2895165791451433,0.3254034205715044,3.0,0.0,0.46998407597610486,0.46998407597610486
2185,3,0.551838746352988,0.5736951297524779,0.6294480257484363,0.05169854979533933,0.06798054923039802,0.043403543219587906,0.030250760508957933,0.6325760260118902,0.5384776506506479,0.48826809526122206,0.6303718920815882,0.5873973356178537,0.6426576347304434,0.5629803690271874,0.6180405992009295,0.5661052689200398,106.35515175661726,7.0,1.0,0.9831903698866353,106.35515175661726,-96.02007171249107,-0.20310305211681623,-0.39636962352436456,3.0,0.0,0.46998407597610486,0.46998407597610486
2186,3,0.5336615024998544,0.6408321357036092,0.5836852474966596,0.0429464717526133,0.06986200088841746,0.03405506166205662,0.03792898244853164,0.6030013193148638,0.5532230775121746,0.5067570288674206,0.6278753401102802,0.5831750434433789,0.6580880185664676,0.5741442612987062,0.5932837634180148,0.5619873763748577,114.13283416687264,7.0,1.0,0.9883677687501438,114.13283416687264,-100.84092782900657,-0.5576908513527883,-0.6292913525168444,3.0,0.0,0.46998407597610486,0.46998407597610486
2187,3,0.5509985956476339,0.6171063257597842,0.5887169477789814,0.03399576957473386,0.0611458431400318,0.029692775123031912,0.049050765905621865,0.5826374771844428,0.5583179174532409,0.5072922098977418,0.651443211092239,0.5700556387033657,0.6522823221670067,0.5596864404545647,0.6115780404360791,0.574053698666398,113.99742878986162,7.0,1.0,0.8650436136402773,113.99742878986162,-108.52467808488184,-0.18953667858592382,0.29133528940286624,3.0,0.0,0.46998407597610486,0.46998407597610486
2188,3,0.5342069673049622,0.604541049077528,0.6040961930897883,0.04690171240591817,0.06604770373811349,0.051200422000598524,0.056739770231998686,0.5633687409652358,0.5095339818904431,0.5234806567140744,0.6269454112165214,0.5692350346643584,0.6563051574489582,0.6553589382877852,0.6052496997319389,0.5517267079244635,104.25321986844304,7.0,1.0,0.5303057124729325,104.25321986844304,-93.98616910085005,0.7334423242131152,0.8498046874948813,3.0,0.0,0.46998407597610486,0.46998407597610486
2189,3,0.5757764333943431,0.581593150148746,0.5459289319040129,0.0544959595507591,0.06409258580657634,0.028737297844220876,0.037370443967811216,0.5911930937373739,0.5667461038715105,0.5064597608455242,0.6465926814136329,0.5714260598081793,0.6597392545263254,0.5146262902140377,0.600359432662412,0.5529548839736445,106.57348026301527,7.0,1.0,0.9667186084102867,106.57348026301527,-99.19032571950987,-0.10643542912049497,-0.4709019033752213,3.0,0.0,0.46998407597610486,0.46998407597610486
2190,3,0.5418465532985622,0.6234332324462414,0.5779283030746986,0.028615957657628425,0.062465424619356336,0.03689453372007568,0.0472911143600386,0.5807382610724352,0.5190024046146411,0.5297759172907021,0.6250948168336129,0.5641205041109043,0.6458451653986448,0.5938975961846898,0.5929014148544675,0.5352063595963013,113.90443185940363,7.0,1.0,0.9860609026303955,113.90443185940363,-101.99709332913386,-0.845345311902534,-0.845345311902534,3.0,0.0,0.46998407597610486,0.46998407597610486
2191,3,0.5632403169429868,0.6178382215074087,0.5735720578333017,0.08857346059566498,0.06717303735272126,0.04441768745867679,0.031021606617582367,0.5980450659533354,0.5589947237899812,0.5071799742765231,0.6313951257296148,0.558925670511018,0.6375504876000733,0.5607082731915148,0.6131736696172574,0.5552292400968915,110.51850324961615,7.0,1.0,0.7414616452020962,110.51850324961615,-102.82077264314928,0.10980198824373133,0.6922260711147885,3.0,0.0,0.46998407597610486,0.46998407597610486
2192,3,0.5268778785956082,0.6662531030731953,0.5547008080066065,0.038966141165329204,0.07732522518096475,0.032888781836494504,0.04261807517818744,0.5883056971522729,0.5511306931631414,0.5214991772215785,0.6442395938720468,0.5623282871151394,0.6529811753884024,0.5821700380127536,0.615503736265232,0.5301673220796788,111.78886089828832,7.0,1.0,0.95566225664234,111.78886089828832,-106.07651583031573,0.010217271377882753,-0.55458524716272,3.0,0.0,0.46998407597610486,0.46998407597610486
2193,3,0.5283156740080092,0.616324886355338,0.6206695848091947,0.05648297294657151,0.0720263138049094,0.0348184063990341,0.035581133974214266,0.6007634378106343,0.5119957587074202,0.5034746630088861,0.6549200658357421,0.5618691372157969,0.6548170469470808,0.564852010730586,0.5999666878580425,0.533161763297046,112.15387839706489,7.0,1.0,0.7662686970322256,112.15387839706489,-103.51428501230772,0.19776317065561955,0.5602435121953846,3.0,0.0,0.46998407597610486,0.46998407597610486
2194,3,0.5350172358951127,0.5748065690353806,0.6161545915097936,0.05943580527269595,0.062073508418435085,0.03291540476915208,0.042436716974585745,0.5803489378534685,0.5131159780905417,0.5152353312904546,0.6383384500872115,0.5524408762927502,0.6546361404323457,0.5629839737199823,0.6011956142634268,0.5586632540876015,112.31495684976531,7.0,1.0,0.9760275717252738,112.31495684976531,-108.09530877776119,-0.03686051415094482,-0.195587064852063,3.0,0.0,0.46998407597610486,0.46998407597610486
2195,3,0.579861926284797,0.7004675677721686,0.6600858202116294,0.07713219281132229,0.06693562823245174,0.0452912567725055,0.03039553422749252,0.5968915209574456,0.5907568886131189,0.5054952270950386,0.6315214694751257,0.591732537220073,0.6643045163710974,0.5876537563103092,0.6184152891179646,0.5402282999578754,104.32226719836301,7.0,1.0,0.7295332941898128,104.32226719836301,-99.44475932360041,0.3588035317040976,0.4479294623247796,3.0,0.0,0.46998407597610486,0.46998407597610486
2196,3,0.6141080091874165,0.7261664971516684,0.6058293252469431,0.12794678885159153,0.06326760015572665,0.04126587761275599,0.04629064778441806,0.5832146004732178,0.5002093685910619,0.5139345208634957,0.6692075780043388,0.5282929537028448,0.6170786551549567,0.5594040718726273,0.5942963717847191,0.5550299658044533,98.08066230894114,15.0,1.0,0.9298307218180725,98.08066230894114,-95.1520586380725,0.2948955692319686,-0.4071522731070871,3.0,0.0,0.46998407597610486,0.46998407597610486
2197,3,0.6233932063706087,0.6636558640787287,0.517797800362869,0.061021438518036285,0.06986709577664638,0.043477825660729455,0.034899625046688386,0.602809793627545,0.5701679753693268,0.5017374247233176,0.6164462283851563,0.6049683477527902,0.686398951110323,0.5937140459368776,0.6221593395369263,0.5398828050898355,103.13441408504742,7.0,1.0,1.0,103.13441408504742,-90.4922454827417,-0.08221277298400764,-0.4185589603515183,3.0,0.0,0.46998407597610486,0.46998407597610486
2198,3,0.6252888266470662,0.658711832387566,0.5217188697270585,0.07763512858520483,0.06169753231063463,0.044834847086014595,0.038461435450268165,0.5635535821578521,0.5659864258283948,0.49455775767841,0.6205331771183028,0.6000769102272748,0.6806758912017461,0.5741174086782375,0.6181820729367657,0.5318642869029886,104.3522212531939,7.0,1.0,1.0,104.3522212531939,-98.26599872947607,-0.20656156717161878,-0.4488831746282358,3.0,0.0,0.46998407597610486,0.46998407597610486
2199,3,0.4911424061296379,0.6146466235248338,0.6197861109084843,0.05879168969181643,0.07239568741398156,0.033383365175660026,0.03683068150997017,0.6199249273222166,0.5174228002746559,0.5356754315207455,0.6649808961563471,0.5388230979519749,0.6357382778367958,0.5779524337384018,0.5980966407709479,0.5566238286106739,105.29853289672039,7.0,1.0,0.8980447135666567,105.29853289672039,-96.99362920360817,-0.0375357176245501,0.29521461833166995,3.0,0.0,0.46998407597610486,0.46998407597610486
2200,3,0.5697073601531087,0.6104194307978408,0.5518609370320574,0.037714035956647275,0.0629677601422739,0.04283184074904938,0.03977593931239664,0.5672200158551235,0.5621487849400583,0.4883220653600976,0.6090304577599301,0.5916637417750269,0.6696097597288544,0.5692948360653273,0.6185760751196331,0.5361878986954994,109.24319147598875,7.0,1.0,0.9533968575103822,109.24319147598875,-100.57472347669128,-0.49269535735206205,-0.49269535735206205,3.0,0.0,0.46998407597610486,0.46998407597610486
2201,3,0.5434525423894175,0.6143791124013429,0.5895224051295574,0.03379358231542929,0.06677744811585605,0.04215634330212763,0.03933507489488778,0.5777650021479019,0.514062598552463,0.533044371634831,0.658607876440288,0.578570688585046,0.6308780309045853,0.5724795553692456,0.5927418640110268,0.5722701737946313,112.81043926678389,7.0,1.0,0.9593104378031102,112.81043926678389,-104.52921355564916,-0.37099147676843813,-0.40806295682135385,3.0,0.0,0.46998407597610486,0.46998407597610486
2202,3,0.5748683061097767,0.6148561972387738,0.5464364211546401,0.04716944474262696,0.060537537904232754,0.05015277905666682,0.03514329804258757,0.5849316606716563,0.5579153009669144,0.49216984913504214,0.6010456743080573,0.5671604244484725,0.6583146066713131,0.5898261155166029,0.6176017841967989,0.5223767117158298,108.55050231896605,7.0,1.0,0.6428479257572487,108.55050231896605,-103.17640716207868,0.6216853805649407,0.8933861150442794,3.0,0.0,0.46998407597610486,0.46998407597610486
2203,3,0.5748220575102262,0.6222902010402074,0.5895135376164828,0.04690697603481977,0.056618476613623875,0.04558855567811575,0.028250453806911525,0.5488873782369024,0.5601324108988334,0.5161178392194953,0.595510506829698,0.5560164291269155,0.6548190686421134,0.5728005788641575,0.6012418953704416,0.5460367569458623,106.52672117282754,7.0,1.0,0.925233928327142,106.52672117282754,-100.17202765464822,0.07243151609205256,0.25393688349652166,3.0,0.0,0.46998407597610486,0.46998407597610486
2204,3,0.5642897724148122,0.5624312204131343,0.6862703537204342,0.08302122622270444,0.08142630265158712,0.046792651616301986,0.049958532960143506,0.6379531688173473,0.5435212195870142,0.5120907200645598,0.6391023336795906,0.5423665388533419,0.6452904356909425,0.5841038878236291,0.6295646299267769,0.5554018398200959,103.09198180837004,7.0,1.0,0.9590997142754449,103.09198180837004,-97.36173508467007,-0.05963270574639523,-0.613541232578612,3.0,0.0,0.46998407597610486,0.46998407597610486
2205,3,0.5686208447790718,0.6296855160770899,0.687357406401978,0.072746645373943,0.07566086864563211,0.03540002491762885,0.04747844804677052,0.6484173044578484,0.5431685272039704,0.5018989240347651,0.6494471038484287,0.5543445821607454,0.6589161105247853,0.5561681892689315,0.6197326136276018,0.5716986165011916,103.73988134991394,15.0,1.0,0.9988375737908479,103.73988134991394,-95.36337121139745,-0.021118264817218346,-0.39775091970734877,3.0,0.0,0.46998407597610486,0.46998407597610486
2206,3,0.5958689081112527,0.6014297224419467,0.646707792272668,0.07996286049104138,0.06548866371561678,0.03895460236484953,0.046263132266974635,0.6181990958282375,0.5377614562944815,0.5315477746229835,0.657256465139795,0.5630944919164197,0.6684598999014405,0.5518741429982401,0.6232646087743856,0.5871593154274836,105.93624705609777,7.0,1.0,0.9991468100919337,105.93624705609777,-97.85418431608822,-0.07912190140328335,-0.1833296734914427,3.0,0.0,0.46998407597610486,0.46998407597610486
