stable_gens,density,c,nSpecies,boardSize,dispersal,demes,alpha,bLim,maxDens,richness,gens,self,jac,envdet,pie
0.09624794543768733,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,53.0,1365.0,0.0,0.32364015041270083,0.7763157894736842,0.8624934205164612
0.09664698663747004,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,51.0,1132.0,0.0,0.344355375681032,0.49,0.8066610978883
0.09775901630765062,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,73.0,587.0,0.0,0.21905534755962333,0.6136363636363636,0.7792149279028825
0.0961361035366453,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,57.0,1150.0,0.0,0.29655996801531226,0.43000000000000005,0.7672331476244578
0.0902759290971303,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,531.0,0.0,0.6164554128918632,0.8888888888888888,0.8676610597158166
0.08984259872555517,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,455.0,0.0,0.5736285115385408,0.9230769230769231,0.7563308102331054
0.0922376962839863,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,448.0,0.0,0.72348877890488,1.0,0.947210689264194
0.08983348964718023,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,1.0,850.0,0.0,0.6676075461841051,1.0,0
0.09116403527619643,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,584.0,0.0,0.6665032873075415,1.0,0.3838404571948009
0.09175543858276568,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,16.0,339.0,0.0,0.5762354013298927,0.9411764705882353,0.7479560455240927
0.09149712654153766,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,402.0,0.0,0.6680044789283486,1.0,0.5216900633240745
0.0894062001115867,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,9.0,530.0,0.0,0.6052653172197947,1.0,0.7091575455425823
0.09236403388818054,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,8.0,462.0,0.0,0.5779847456506887,0.9411764705882353,0.7599371629506128
0.09123792184018988,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,524.0,0.0,0.5917454279060946,1.0,0.6314092212392768
0.09111962046600151,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,450.0,0.0,0.6420510305981544,0.8888888888888888,0.7748812030874422
0.09158899657276695,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,457.0,0.0,0.6259367905471482,0.9230769230769231,0.7053647642641492
0.09112829759307466,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,530.0,0.0,0.6414922112790488,1.0,0.7356675897930641
0.09058819223102975,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,456.0,0.0,0.6335171302511613,1.0,0.525542199795293
0.09048569270193274,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,492.0,0.0,0.584990969871362,1.0,0.8823251179997498
0.09161322967235414,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,549.0,0.0,0.7139031613546459,0.9411764705882353,0.8872162343698774
0.09069418870928027,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,637.0,0.0,0.6473340564736315,1.0,0.7721196715333757
0.09023913932532139,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,804.0,0.0,0.6618335416280193,1.0,0.9043760203274122
0.09107063226538972,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,10.0,629.0,0.0,0.5861197806369354,0.9411764705882353,0.8177563995342869
0.08912746321237038,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,478.0,0.0,0.6105961070286965,1.0,0.5310277514233825
0.10049466396202093,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,104.0,1.0,0.39536675610413274,0.4,0.8692175762631147
0.09902300943448793,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,62.0,863.0,1.0,0.3013401862333442,0.7439024390243902,0.7708753266879621
0.1006889326287215,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,37.0,1164.0,1.0,0.4206392755325576,0.7534246575342466,0.48818123065701896
0.10039170902225206,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,33.0,1563.0,1.0,0.38414095764748807,0.6699999999999999,0.7532107854014843
0.09991413854171616,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,49.0,1276.0,1.0,0.2676782378267531,0.6493506493506493,0.7400200645658
0.0977375891030722,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,56.0,1030.0,1.0,0.2871372822480795,0.6756756756756757,0.6947036695350985
0.09997756248116271,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,43.0,1181.0,1.0,0.3456906261297739,0.7605633802816901,0.8609979656527712
0.09842207684147046,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,42.0,1252.0,1.0,0.3835638469654584,0.6585365853658536,0.7655249657417872
0.098606491897251,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,53.0,1193.0,1.0,0.3232014684340181,0.47,0.797309109171962
0.10004293760101053,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,29.0,1585.0,1.0,0.3799285478720966,0.7625,0.660846138403837
0.09938705206632797,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,60.0,1114.0,1.0,0.3063908913062836,0.4,0.8122132747313996
0.10086796188383347,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,41.0,1692.0,1.0,0.4115802594293804,0.7439024390243902,0.8367319984608023
0.09769157661991994,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,54.0,1202.0,1.0,0.2965848832585963,0.7534246575342466,0.6766104662794394
0.09990413649261323,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,104.0,1.0,0.24708330087008248,0.6699999999999999,0.8303017255840601
0.10070501443305235,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,55.0,1028.0,1.0,0.324003220826045,0.6493506493506493,0.8271306880007081
0.09857548522276219,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,42.0,1804.0,1.0,0.4469485366551694,0.6756756756756757,0.8410453038400577
0.09962889120257486,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,45.0,1698.0,1.0,0.38023414189841404,0.7605633802816901,0.8100264671781257
0.09980694788045154,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,68.0,863.0,1.0,0.18354402171259482,0.6585365853658536,0.7972931925504361
0.10074627182587384,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,104.0,1.0,0.24708330087008248,0.47,0.8182584864618657
0.09806293262403049,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,70.0,598.0,1.0,0.22946528764833557,0.7625,0.7755666149564623
0.10250825317937293,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,390.0,1.0,0.22514365533507025,1.0,0.6947843375577086
0.10116421637721072,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,407.0,1.0,0.2563764487244489,1.0,0.6201873943580039
0.10273835649750145,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,638.0,1.0,0.842575534837041,1.0,0.6187083442082222
0.10297917387886636,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,415.0,1.0,0.30100616530722396,1.0,0.5143248141886283
0.10017594353206957,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,436.0,1.0,0.3010061653072238,1.0,0.5975325261619446
0.10085902906084124,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,8.0,376.0,1.0,0.8271534055368898,1.0,0.6867177025578627
0.1021498627339579,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,474.0,1.0,0.3165276323932808,1.0,0.5013505221076229
0.10053858659595882,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,467.0,1.0,0.6853186789904482,1.0,0.4491995931770948
0.10274056152708952,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,526.0,1.0,0.7085470385633453,1.0,0.8163979693728104
0.10183826317576439,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,529.0,1.0,0.7341801946984194,1.0,0.743185487122133
0.10279910872370772,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,456.0,1.0,0.5297754346598472,1.0,0.4496513590544031
0.10161498218223704,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,508.0,1.0,0.6740264877805994,1.0,0.8456925998037
0.10231546073943257,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,596.0,1.0,0.6494710511918383,1.0,0.6582059374485957
0.1013115711049148,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,500.0,1.0,0.5677712408072746,1.0,0.6302385158956928
0.10212553881585239,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,544.0,1.0,0.6891742642493733,1.0,0.9858211358956219
0.101108849942377,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,406.0,1.0,0.6166873537034883,1.0,0.7915860914663664
0.10163104311233447,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,456.0,1.0,0.5346765923513526,1.0,0.6009999792378262
0.1030305806041179,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,740.0,1.0,0.6740264877805994,1.0,0.16662164299884674
0.09912161367133253,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,613.0,1.0,0.6997354907651396,1.0,0.9058114044037185
0.10087568813169205,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,409.0,1.0,0.6716396893103107,1.0,0.761547423797806
0.09772779320182201,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,32.0,1309.0,1.0,0.3864764865714182,0.75,0.7162964261072728
0.09926443269056914,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,103.0,1.0,0.5211436792392197,0.35,0.8151689943059323
0.10040882831892538,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,23.0,1162.0,1.0,0.44090515356285004,0.7613636363636364,0.6238196713750168
0.09923559234450692,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,29.0,1129.0,1.0,0.40368073210005445,0.6888888888888889,0.6710181345690237
0.09953571280646384,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,37.0,1273.0,1.0,0.3372177011581017,0.65625,0.7360681724115006
0.09936462928933502,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,22.0,906.0,1.0,0.413599514977692,0.8108108108108107,0.5484914459947341
0.10017344099288107,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,32.0,959.0,1.0,0.399575461921116,0.6666666666666667,0.5021460116254552
0.0987331686637428,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,42.0,1310.0,1.0,0.4127201739792913,0.6666666666666667,0.7292186943929956
0.09891151201679095,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,43.0,972.0,1.0,0.3144691719728238,0.5731707317073171,0.6089074379472121
0.09985717699107706,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,25.0,1232.0,1.0,0.3877569631958507,0.7386363636363636,0.4938488695377428
0.10009408826485003,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,53.0,1182.0,1.0,0.3958479775073726,0.75,0.741090416861692
0.09775425869060253,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,65.0,1004.0,1.0,0.3004879232821355,0.35,0.7743552550935578
0.0991187922737789,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,86.0,440.0,1.0,0.11461613726062114,0.7613636363636364,0.8301857049939927
0.1000507372131197,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,89.0,339.0,1.0,0.13543590778540113,0.6888888888888889,0.733856231743475
0.09828245797604655,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,92.0,322.0,1.0,0.11204807043074196,0.65625,0.8147693092804762
0.10001127597990069,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,66.0,822.0,1.0,0.2637567236491478,0.8108108108108107,0.7138045845203046
0.09786603832039519,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,72.0,725.0,1.0,0.18341696873292293,0.6666666666666667,0.760206071872638
0.10146681780695264,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,42.0,1269.0,1.0,0.49696944928638725,0.6666666666666667,0.7240880899586428
0.09872735657722831,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,74.0,511.0,1.0,0.1810495890106624,0.5731707317073171,0.730073542284332
0.0997318883065683,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,86.0,375.0,1.0,0.16958136425505993,0.7386363636363636,0.7877582317076505
0.0928150332031162,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,573.0,1.0,0.6725146998391962,1.0,0.9989919558157523
0.09468442664620377,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,542.0,1.0,0.5765754339501182,0.9285714285714286,0.8768736484756608
0.09283119972064824,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,8.0,451.0,1.0,0.5349091483718271,1.0,0.6068781141268749
0.09294619861761579,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,525.0,1.0,0.5749804494796219,1.0,0.6246731954214199
0.0954729936387521,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,498.0,1.0,0.7419899263217414,1.0,0.6534090808417132
0.09393630291558397,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,459.0,1.0,0.5759426373404822,1.0,0.7147920948546396
0.09328653986012093,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,443.0,1.0,0.6013316303838628,1.0,0.9625636602459184
0.09306385530202489,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,368.0,1.0,0.5957036343965223,1.0,0.36152913041305945
0.09489940920830535,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,464.0,1.0,0.6104704418459698,1.0,0.580512430435909
0.0936389160975165,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,554.0,1.0,0.6048930131908158,0.9090909090909091,0.6329482264645288
0.09361225447839715,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,686.0,1.0,0.6516680247087295,1.0,0.5855697700367202
0.09325580090897354,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,12.0,384.0,1.0,0.5936587090018047,0.9285714285714286,0.8154066509258197
0.09241860827185998,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,520.0,1.0,0.6435767510468029,1.0,0.9541830787920677
0.09409896162991112,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,691.0,1.0,0.7123533659987127,1.0,0.6608685081637382
0.0945488854273683,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,1.0,681.0,1.0,0.6618553156525065,1.0,0
0.09443406435163275,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,468.0,1.0,0.6299306918403764,1.0,0.5831616635334205
0.09267783964246583,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,469.0,1.0,0.6078169256485204,1.0,0.8051458725563067
0.09354988313304292,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,687.0,1.0,0.5892402714011996,1.0,0.9150476358004261
0.09239265763513965,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,427.0,1.0,0.647400386319462,1.0,0.37002884528473723
0.09354483758484682,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,524.0,1.0,0.6238058800459487,0.9090909090909091,0.6467355631994662
0.0866666939465355,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,85.0,401.0,2.0,0.15870933365349943,0.4897959183673469,0.8157052744291737
0.08720158106339834,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,65.0,886.0,2.0,0.2559314551600323,0.6136363636363636,0.7960077401698595
0.08722150367095165,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,66.0,767.0,2.0,0.25245480299319983,0.6419753086419753,0.7906548821332969
0.08870857800223589,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,55.0,1101.0,2.0,0.32976448731883257,0.7323943661971831,0.7693085568163142
0.08747177262584281,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,52.0,1040.0,2.0,0.3076716637584381,0.654320987654321,0.8423468993769173
0.08887716110393741,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,53.0,975.0,2.0,0.3112591571791771,0.47,0.7665129345197812
0.0882185293517171,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,72.0,803.0,2.0,0.2553174536719805,0.28,0.8181009372122272
0.08785264456621167,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,77.0,500.0,2.0,0.16500462872206564,0.6781609195402298,0.7345444268812154
0.08854099168759735,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,61.0,858.0,2.0,0.2459216833250662,0.5647058823529412,0.8136695406893224
0.08684389518442649,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,62.0,820.0,2.0,0.2830273142883978,0.5393258426966292,0.8164117958746931
0.08780827305564975,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,63.0,994.0,2.0,0.21681985498491937,0.4897959183673469,0.8398582266707402
0.08837182541375985,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,57.0,1201.0,2.0,0.25573832271833785,0.6136363636363636,0.8266706825026623
0.08905856410328566,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,44.0,1024.0,2.0,0.40998510679166383,0.6419753086419753,0.6532699552774173
0.0869394307131227,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,35.0,1372.0,2.0,0.4653203587565333,0.7323943661971831,0.725675495867156
0.08754694091056354,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,57.0,1224.0,2.0,0.24587074535542203,0.654320987654321,0.8159425259680924
0.08717832520314775,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,103.0,2.0,0.2709041122743987,0.47,0.8662823542297593
0.08647214893246309,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,103.0,2.0,0.27090411227439865,0.28,0.8555820588050688
0.0868631099951108,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,38.0,1042.0,2.0,0.47302026004453196,0.6781609195402298,0.8143264664502528
0.08672551973198263,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,61.0,1088.0,2.0,0.22847321580061564,0.5647058823529412,0.8162398238873919
0.08739363499838552,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,68.0,654.0,2.0,0.25540478787079446,0.5393258426966292,0.7693749494659744
0.10063236882140092,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,554.0,2.0,0.6360546118944207,1.0,0.9960835850802028
0.09726340021478135,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,545.0,2.0,0.681541975545878,1.0,0.8553727717120321
0.09980867357032562,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,562.0,2.0,0.6962115585051012,1.0,0.7760579430968881
0.09902811704297226,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,444.0,2.0,0.566075538151389,1.0,0.5743534402061891
0.10024013946342775,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,492.0,2.0,0.634812049484218,1.0,0.605795997812775
0.0997011141788957,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,621.0,2.0,0.602107457316683,0.9166666666666666,0.0007147070123740604
0.09891534410893389,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,559.0,2.0,0.6365216648047358,1.0,0.8412753879269692
0.09904783130685699,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,417.0,2.0,0.6176539781406416,1.0,0.24719793903581178
0.09747352630118188,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,563.0,2.0,0.6720544007267291,1.0,0.9060321355346624
0.09996382289160874,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,9.0,494.0,2.0,0.6664953074797518,0.8,0.670150745081714
0.0985061233425577,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,523.0,2.0,0.5596251583301376,1.0,0.6508471833425141
0.09923590305162917,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,611.0,2.0,0.5289094316015868,1.0,0.859443537557858
0.10047889659905786,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,2.0,702.0,2.0,0.6152774092939548,1.0,0.007872078152820247
0.09838036040868087,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,706.0,2.0,0.661384207040917,1.0,0.5625060752679846
0.09969052154712205,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,7.0,514.0,2.0,0.6174635411166166,1.0,0.7375853259869659
0.09952142015300086,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,11.0,433.0,2.0,0.5210415063091139,0.9166666666666666,0.5762435506138055
0.09801781777805679,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,583.0,2.0,0.7203687813959893,1.0,0.8802946990210649
0.09976152662953838,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,5.0,535.0,2.0,0.6270380307270503,1.0,0.7268577782821759
0.10008009011854885,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,559.0,2.0,0.6806816329034037,1.0,0.8534669226039703
0.1016050660126052,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,3.0,793.0,2.0,0.6082069060747574,0.8,0.44855895227747905
0.09250315428710755,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,37.0,1708.0,0.0,0.4185213032975404,0.7230769230769231,0.7048884999482418
0.09293009976794213,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,33.0,1605.0,0.0,0.4553123113945098,0.6164383561643836,0.7203132129604161
0.09357855630788288,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,65.0,812.0,0.0,0.26123392763382225,0.7160493827160495,0.806336129372714
0.09455143088545499,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,68.0,818.0,0.0,0.23861341678631853,0.31999999999999995,0.8721067379102376
0.09255857766169685,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,86.0,367.0,0.0,0.26161123087938315,0.40625,0.8149050923448107
0.09229613802852842,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,46.0,1201.0,0.0,0.3586016756492961,0.6799999999999999,0.7996321974798072
0.09269662974269684,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,40.0,1494.0,0.0,0.36687122356471896,0.6842105263157895,0.7427236805765502
0.09127246898602047,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,33.0,1788.0,0.0,0.47029735638089903,0.7894736842105263,0.6568823911759856
0.0911278068025764,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,50.0,1222.0,0.0,0.31776376286965385,0.7567567567567568,0.7212402355127993
0.09184892493952927,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,104.0,0.0,0.31310039103362336,0.29000000000000004,0.8792993756902084
0.09186213916708702,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,46.0,1527.0,0.0,0.3647994896329815,0.7230769230769231,0.8529055068102702
0.0935536349326226,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,68.0,585.0,0.0,0.28360549025656434,0.6164383561643836,0.7435059696811704
0.09160175836357835,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,39.0,1349.0,0.0,0.40574474851973996,0.7160493827160495,0.7364980754668524
0.09289895627030167,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,100.0,103.0,0.0,0.289436467505011,0.31999999999999995,0.8573316074221183
0.09227570053360047,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,67.0,912.0,0.0,0.2008578627373326,0.40625,0.8070576928024349
0.09210890793938709,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,53.0,1195.0,0.0,0.3167039802151523,0.6799999999999999,0.8060911425044361
0.09169740237202821,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,60.0,1233.0,0.0,0.2060471260878638,0.6842105263157895,0.773522127574423
0.09168659458881645,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,59.0,849.0,0.0,0.2705271879203709,0.7894736842105263,0.8034076585425745
0.09462737191157837,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,42.0,1240.0,0.0,0.3727021161154436,0.7567567567567568,0.7690181612187807
0.09174500716739127,0.8,0.9,100.0,500.0,false,1.0,1.0,5.0e6,200000.0,71.0,575.0,0.0,0.26492008706911985,0.29000000000000004,0.7733670778667956
0.09480904790399491,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,503.0,0.0,0.7161270796124699,0.8333333333333334,0.8398348261192936
0.09484692985271932,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,1.0,598.0,0.0,0.7161270796124697,1.0,0
0.09486295147353153,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,507.0,0.0,0.619016343255511,1.0,0.6667819694008525
0.09512587806463584,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,4.0,544.0,0.0,0.651480192540179,0.8571428571428572,0.8163828726511272
0.09451436667832615,0.8,0.9,100.0,500.0,true,1.0,1.0,5.0e6,200000.0,6.0,461.0,0.0,0.5405420417554495,1.0,0.787829083798003
